tick,action,sm_state,pos_x,pos_y
1668,1,TRAVERSE,2378.0,-2670.4
1669,4,TRAVERSE,2383.6,-2668.8
1670,1,TRAVERSE,2388.6,-2667.4
1671,4,TRAVERSE,2393.9,-2665.8
1672,1,TRAVERSE,2398.7,-2664.4
1673,4,TRAVERSE,2403.7,-2662.8
1674,4,TRAVERSE,2408.3,-2661.3
1675,1,TRAVERSE,2412.4,-2659.9
1676,4,TRAVERSE,2416.9,-2658.3
1677,4,TRAVERSE,2420.9,-2656.9
1678,1,TRAVERSE,2424.6,-2655.6
1679,4,TRAVERSE,2428.5,-2654.0
1680,4,TRAVERSE,2432.1,-2652.5
1681,4,TRAVERSE,2435.4,-2651.2
1682,4,TRAVERSE,2438.3,-2650.0
1683,4,TRAVERSE,2441.0,-2649.0
1684,4,TRAVERSE,2443.4,-2648.0
1685,1,TRAVERSE,2445.6,-2647.1
1686,8,TRAVERSE,2448.2,-2645.8
1687,8,TRAVERSE,2450.5,-2644.5
1688,8,TRAVERSE,2452.6,-2643.4
1689,8,TRAVERSE,2454.5,-2642.4
1690,8,TRAVERSE,2456.2,-2641.5
1691,8,TRAVERSE,2457.8,-2640.7
1692,8,TRAVERSE,2459.2,-2639.9
1693,8,TRAVERSE,2460.5,-2639.3
1694,8,COMBAT,2461.6,-2638.7
1695,8,COMBAT,2462.7,-2638.1
1696,8,COMBAT,2463.6,-2637.6
1697,8,COMBAT,2464.5,-2637.1
1698,8,COMBAT,2465.3,-2636.7
1699,8,COMBAT,2466.0,-2636.4
1700,8,COMBAT,2466.6,-2636.0
1701,8,COMBAT,2467.2,-2635.7
1702,8,COMBAT,2467.8,-2635.4
1703,8,COMBAT,2468.2,-2635.2
1704,8,COMBAT,2468.7,-2634.9
1705,8,COMBAT,2469.1,-2634.7
1706,8,COMBAT,2469.4,-2634.5
1707,4,COMBAT,2469.7,-2634.4
1708,8,COMBAT,2470.0,-2634.2
1709,4,COMBAT,2470.3,-2634.1
1710,8,COMBAT,2470.5,-2634.0
1711,4,COMBAT,2470.8,-2633.8
1712,8,COMBAT,2471.0,-2633.7
1713,4,COMBAT,2471.1,-2633.6
1714,8,COMBAT,2471.3,-2633.6
1715,4,COMBAT,2471.4,-2633.5
1716,16,COMBAT,2471.6,-2633.4
1717,16,COMBAT,2471.7,-2633.3
1718,16,COMBAT,2471.8,-2633.3
1719,16,COMBAT,2471.9,-2633.2
1720,16,COMBAT,2472.0,-2633.2
1721,16,COMBAT,2472.1,-2633.1
1722,16,COMBAT,2472.2,-2633.1
1723,16,COMBAT,2472.2,-2633.1
1724,16,COMBAT,2472.3,-2633.0
1725,16,COMBAT,2472.3,-2633.0
1726,16,COMBAT,2472.3,-2633.0
1727,16,COMBAT,2472.3,-2633.0
1728,16,COMBAT,2472.3,-2633.0
1729,16,COMBAT,2472.3,-2633.0
1730,16,COMBAT,2472.3,-2633.0
1731,16,COMBAT,2472.3,-2633.0
1732,16,COMBAT,2472.3,-2633.0
1733,16,COMBAT,2472.3,-2633.0
1734,16,COMBAT,2472.3,-2633.0
1735,4,COMBAT,2472.3,-2633.0
1736,16,COMBAT,2472.3,-2633.0
1737,16,COMBAT,2472.3,-2633.0
1738,16,COMBAT,2472.3,-2633.0
1739,16,COMBAT,2472.3,-2633.0
1740,16,COMBAT,2472.3,-2633.0
1741,16,COMBAT,2472.3,-2633.0
1742,16,COMBAT,2472.3,-2633.0
1743,4,COMBAT,2472.3,-2633.0
1744,16,COMBAT,2472.3,-2633.0
1745,16,COMBAT,2472.3,-2633.0
1746,16,COMBAT,2472.3,-2633.0
1747,16,COMBAT,2472.3,-2633.0
1748,16,COMBAT,2472.3,-2633.0
1749,16,COMBAT,2472.3,-2633.0
1750,16,COMBAT,2472.3,-2633.0
1751,16,COMBAT,2472.3,-2633.0
1752,16,COMBAT,2472.3,-2633.0
1753,16,COMBAT,2472.3,-2633.0
1754,16,COMBAT,2472.3,-2633.0
1755,16,COMBAT,2472.3,-2633.0
1756,16,COMBAT,2472.3,-2633.0
1757,16,COMBAT,2472.3,-2633.0
1758,16,COMBAT,2472.3,-2633.0
1759,16,COMBAT,2472.3,-2633.0
1760,16,COMBAT,2472.3,-2633.0
1761,16,COMBAT,2472.3,-2633.0
1762,16,COMBAT,2472.3,-2633.0
1763,4,COMBAT,2472.3,-2633.0
1764,4,COMBAT,2472.3,-2633.0
1765,4,COMBAT,2472.3,-2633.0
1766,4,COMBAT,2472.3,-2633.0
1767,4,COMBAT,2472.3,-2633.0
1768,1,COMBAT,2472.3,-2633.0
1769,1,COMBAT,2473.1,-2633.1
1770,4,COMBAT,2474.5,-2633.2
1771,1,COMBAT,2475.9,-2633.3
1772,1,COMBAT,2477.9,-2633.5
1773,1,COMBAT,2480.5,-2633.7
1774,1,COMBAT,2483.6,-2633.9
1775,1,COMBAT,2487.2,-2634.1
1776,1,COMBAT,2491.3,-2634.3
1777,1,COMBAT,2495.7,-2634.6
1778,1,COMBAT,2500.5,-2634.9
1779,1,COMBAT,2505.7,-2635.2
1780,1,COMBAT,2511.1,-2635.5
1781,1,COMBAT,2516.9,-2635.8
1782,1,COMBAT,2522.6,-2636.2
1783,1,COMBAT,2528.3,-2636.5
1784,1,COMBAT,2534.0,-2636.8
1785,1,COMBAT,2540.5,-2637.2
1786,8,COMBAT,2547.2,-2637.6
1787,1,COMBAT,2553.2,-2637.9
1788,1,COMBAT,2559.5,-2638.3
1789,8,COMBAT,2565.9,-2638.7
1790,1,COMBAT,2571.8,-2639.1
1791,8,COMBAT,2577.9,-2639.5
1792,1,COMBAT,2583.4,-2639.9
1793,8,COMBAT,2589.1,-2640.3
1794,1,COMBAT,2594.4,-2640.8
1795,8,COMBAT,2599.9,-2641.3
1796,1,COMBAT,2604.8,-2641.7
1797,8,TRAVERSE,2610.1,-2642.3
1798,8,TRAVERSE,2614.9,-2642.9
1799,8,TRAVERSE,2619.2,-2643.3
1800,8,TRAVERSE,2623.2,-2643.8
1801,8,TRAVERSE,2626.7,-2644.2
1802,8,TRAVERSE,2630.0,-2644.5
1803,1,TRAVERSE,2632.9,-2644.9
1804,1,TRAVERSE,2636.3,-2645.5
1805,1,TRAVERSE,2640.0,-2646.4
1806,1,TRAVERSE,2644.1,-2647.5
1807,1,TRAVERSE,2648.6,-2648.8
1808,1,TRAVERSE,2653.3,-2650.3
1809,1,TRAVERSE,2658.3,-2652.0
1810,1,TRAVERSE,2663.6,-2653.9
1811,1,TRAVERSE,2669.1,-2655.9
1812,1,TRAVERSE,2674.7,-2658.1
1813,1,TRAVERSE,2680.6,-2660.3
1814,1,TRAVERSE,2686.6,-2662.7
1815,1,TRAVERSE,2692.8,-2665.2
1816,1,TRAVERSE,2699.1,-2667.7
1817,1,TRAVERSE,2705.5,-2670.4
1818,1,TRAVERSE,2712.0,-2673.1
1819,1,TRAVERSE,2718.6,-2675.8
1820,1,TRAVERSE,2725.3,-2678.6
1821,1,TRAVERSE,2731.9,-2681.4
1822,1,TRAVERSE,2738.5,-2684.2
1823,1,TRAVERSE,2745.9,-2687.3
1824,1,TRAVERSE,2753.3,-2690.4
1825,1,TRAVERSE,2760.7,-2693.6
1826,1,TRAVERSE,2768.1,-2696.8
1827,1,TRAVERSE,2775.5,-2700.0
1828,4,TRAVERSE,2783.0,-2703.2
1829,1,TRAVERSE,2789.7,-2706.1
1830,8,TRAVERSE,2796.5,-2709.1
1831,1,TRAVERSE,2802.7,-2711.7
1832,8,TRAVERSE,2809.1,-2714.5
1833,8,TRAVERSE,2814.8,-2717.0
1834,8,TRAVERSE,2820.0,-2719.2
1835,8,TRAVERSE,2824.7,-2721.2
1836,8,TRAVERSE,2829.0,-2723.1
1837,8,TRAVERSE,2832.8,-2724.8
1838,8,TRAVERSE,2836.4,-2726.3
1839,8,TRAVERSE,2839.5,-2727.7
1840,8,TRAVERSE,2842.4,-2728.9
1841,1,TRAVERSE,2845.0,-2730.0
1842,1,TRAVERSE,2847.9,-2731.6
1843,1,TRAVERSE,2851.1,-2733.7
1844,1,TRAVERSE,2854.5,-2736.1
1845,1,TRAVERSE,2858.1,-2738.8
1846,1,TRAVERSE,2861.9,-2741.9
1847,8,TRAVERSE,2865.7,-2744.9
1848,8,COMBAT,2869.5,-2748.0
1849,8,COMBAT,2873.3,-2751.1
1850,8,COMBAT,2877.1,-2754.1
1851,8,COMBAT,2880.5,-2756.9
1852,8,COMBAT,2883.6,-2759.4
1853,8,COMBAT,2886.5,-2761.7
1854,8,COMBAT,2889.0,-2763.8
1855,8,COMBAT,2891.4,-2765.6
1856,8,COMBAT,2893.5,-2767.3
1857,8,COMBAT,2895.4,-2768.9
1858,8,COMBAT,2897.1,-2770.3
1859,16,COMBAT,2898.7,-2771.5
1860,16,COMBAT,2900.1,-2772.7
1861,16,COMBAT,2901.4,-2773.7
1862,16,COMBAT,2902.5,-2774.7
1863,16,COMBAT,2903.6,-2775.5
1864,16,COMBAT,2904.6,-2776.3
1865,16,COMBAT,2905.4,-2777.0
1866,16,COMBAT,2906.2,-2777.6
1867,16,COMBAT,2906.9,-2778.2
1868,16,COMBAT,2907.6,-2778.7
1869,16,COMBAT,2908.2,-2779.2
1870,16,COMBAT,2908.7,-2779.6
1871,16,COMBAT,2909.2,-2780.0
1872,16,COMBAT,2909.6,-2780.4
1873,8,COMBAT,2910.0,-2780.7
1874,16,COMBAT,2910.4,-2781.0
1875,16,COMBAT,2910.7,-2781.2
1876,16,COMBAT,2911.0,-2781.5
1877,16,COMBAT,2911.2,-2781.7
1878,16,COMBAT,2911.5,-2781.9
1879,16,COMBAT,2911.7,-2782.0
1880,16,COMBAT,2911.9,-2782.2
1881,16,COMBAT,2912.1,-2782.4
1882,16,COMBAT,2912.2,-2782.5
1883,4,COMBAT,2912.4,-2782.6
1884,4,COMBAT,2912.5,-2782.7
1885,4,COMBAT,2912.6,-2782.8
1886,4,COMBAT,2912.8,-2782.9
1887,4,COMBAT,2912.9,-2783.0
1888,4,COMBAT,2912.9,-2783.0
1889,4,COMBAT,2913.0,-2783.1
1890,4,COMBAT,2913.1,-2783.2
1891,4,COMBAT,2913.2,-2783.2
1892,4,COMBAT,2913.2,-2783.3
1893,4,COMBAT,2913.2,-2783.3
1894,8,COMBAT,2913.2,-2783.3
1895,16,COMBAT,2913.2,-2783.3
1896,16,COMBAT,2913.2,-2783.3
1897,16,COMBAT,2913.2,-2783.3
1898,16,COMBAT,2913.2,-2783.3
1899,16,COMBAT,2913.2,-2783.3
1900,16,COMBAT,2913.2,-2783.3
1901,16,COMBAT,2913.2,-2783.3
1902,8,COMBAT,2913.2,-2783.3
1903,1,COMBAT,2913.2,-2783.3
1904,1,COMBAT,2913.6,-2783.9
1905,1,COMBAT,2914.4,-2785.2
1906,1,COMBAT,2915.6,-2787.0
1907,1,COMBAT,2917.0,-2789.3
1908,1,COMBAT,2918.8,-2792.0
1909,16,COMBAT,2920.8,-2795.2
1910,16,COMBAT,2922.6,-2798.0
1911,16,COMBAT,2924.2,-2800.6
1912,16,COMBAT,2925.7,-2802.9
1913,16,COMBAT,2927.0,-2805.0
1914,16,COMBAT,2928.2,-2807.0
1915,16,COMBAT,2929.3,-2808.7
1916,16,COMBAT,2930.3,-2810.3
1917,16,COMBAT,2931.2,-2811.7
1918,16,COMBAT,2932.1,-2813.0
1919,16,COMBAT,2932.8,-2814.2
1920,16,COMBAT,2933.5,-2815.2
1921,16,COMBAT,2934.1,-2816.2
1922,16,COMBAT,2934.6,-2817.1
1923,8,COMBAT,2935.1,-2817.9
1924,16,COMBAT,2935.6,-2818.6
1925,16,COMBAT,2936.0,-2819.2
1926,16,COMBAT,2936.4,-2819.8
1927,16,COMBAT,2936.7,-2820.3
1928,16,COMBAT,2937.0,-2820.8
1929,4,COMBAT,2937.3,-2821.3
1930,16,COMBAT,2937.5,-2821.7
1931,16,COMBAT,2937.8,-2822.0
1932,16,COMBAT,2938.0,-2822.3
1933,16,COMBAT,2938.2,-2822.6
1934,16,COMBAT,2938.3,-2822.9
1935,16,COMBAT,2938.5,-2823.2
1936,16,COMBAT,2938.6,-2823.4
1937,16,COMBAT,2938.8,-2823.6
1938,16,COMBAT,2938.9,-2823.8
1939,4,COMBAT,2938.0,-2822.8
1940,16,COMBAT,2937.2,-2821.9
1941,16,COMBAT,2936.5,-2821.1
1942,16,COMBAT,2935.9,-2820.3
1943,16,COMBAT,2935.3,-2819.7
1944,16,COMBAT,2934.8,-2819.1
1945,16,COMBAT,2934.3,-2818.5
1946,16,COMBAT,2933.9,-2818.0
1947,16,COMBAT,2933.5,-2817.6
1948,16,COMBAT,2933.1,-2817.2
1949,16,COMBAT,2932.8,-2816.8
1950,16,COMBAT,2932.5,-2816.5
1951,16,COMBAT,2932.2,-2816.2
1952,16,COMBAT,2932.0,-2815.9
1953,16,COMBAT,2931.8,-2815.7
1954,16,COMBAT,2931.6,-2815.4
1955,16,COMBAT,2931.4,-2815.2
1956,16,COMBAT,2931.2,-2815.0
1957,16,COMBAT,2931.1,-2814.9
1958,16,COMBAT,2931.0,-2814.7
1959,16,COMBAT,2930.8,-2814.6
1960,16,COMBAT,2930.7,-2814.5
1961,16,COMBAT,2930.6,-2814.4
1962,16,COMBAT,2930.5,-2814.3
1963,16,COMBAT,2930.5,-2814.2
1964,16,COMBAT,2930.4,-2814.1
1965,16,COMBAT,2930.3,-2814.0
1966,16,COMBAT,2930.3,-2813.9
1967,16,COMBAT,2930.2,-2813.9
1968,16,COMBAT,2930.2,-2813.9
1969,16,COMBAT,2930.2,-2813.9
1970,16,COMBAT,2930.2,-2813.9
1971,16,COMBAT,2930.2,-2813.9
1972,16,COMBAT,2930.2,-2813.9
1973,16,COMBAT,2930.2,-2813.9
1974,16,COMBAT,2930.2,-2813.9
1975,16,COMBAT,2930.2,-2813.9
1976,16,COMBAT,2930.2,-2813.9
1977,16,COMBAT,2930.2,-2813.9
1978,16,COMBAT,2930.2,-2813.9
1979,16,COMBAT,2930.2,-2813.9
1980,16,COMBAT,2930.2,-2813.9
1981,16,COMBAT,2930.2,-2813.9
1982,16,COMBAT,2930.2,-2813.9
1983,16,COMBAT,2930.2,-2813.9
1984,16,COMBAT,2930.2,-2813.9
1985,16,COMBAT,2930.2,-2813.9
1986,16,COMBAT,2930.2,-2813.9
1987,16,COMBAT,2930.2,-2813.9
1988,16,COMBAT,2930.2,-2813.9
1989,16,COMBAT,2930.2,-2813.9
1990,16,COMBAT,2930.2,-2813.9
1991,16,COMBAT,2930.2,-2813.9
1992,16,COMBAT,2930.2,-2813.9
1993,16,COMBAT,2930.2,-2813.9
1994,16,COMBAT,2930.2,-2813.9
1995,16,COMBAT,2930.2,-2813.9
1996,16,COMBAT,2930.2,-2813.9
1997,16,COMBAT,2930.2,-2813.9
1998,16,COMBAT,2930.2,-2813.9
1999,16,COMBAT,2930.2,-2813.9
2000,16,COMBAT,2930.2,-2813.9
2001,16,COMBAT,2930.2,-2813.9
2002,16,COMBAT,2930.2,-2813.9
2003,8,COMBAT,2930.2,-2813.9
2004,16,COMBAT,2930.2,-2813.9
2005,16,COMBAT,2930.2,-2813.9
2006,16,COMBAT,2930.2,-2813.9
2007,16,COMBAT,2930.2,-2813.9
2008,16,COMBAT,2930.2,-2813.9
2009,16,COMBAT,2930.2,-2813.9
2010,16,COMBAT,2930.2,-2813.9
2011,16,COMBAT,2930.2,-2813.9
2012,16,COMBAT,2930.2,-2813.9
2013,16,COMBAT,2930.2,-2813.9
2014,16,COMBAT,2930.2,-2813.9
2015,16,COMBAT,2930.2,-2813.9
2016,16,COMBAT,2930.2,-2813.9
2017,16,COMBAT,2930.2,-2813.9
2018,16,COMBAT,2930.2,-2813.9
2019,16,COMBAT,2930.2,-2813.9
2020,16,COMBAT,2930.2,-2813.9
2021,16,COMBAT,2930.2,-2813.9
2022,16,COMBAT,2930.2,-2813.9
2023,16,COMBAT,2930.2,-2813.9
2024,16,COMBAT,2930.2,-2813.9
2025,16,COMBAT,2930.2,-2813.9
2026,16,COMBAT,2930.2,-2813.9
2027,16,COMBAT,2930.2,-2813.9
2028,4,COMBAT,2930.2,-2813.9
2029,16,COMBAT,2930.2,-2813.9
2030,16,COMBAT,2930.2,-2813.9
2031,16,COMBAT,2930.2,-2813.9
2032,16,COMBAT,2930.2,-2813.9
2033,16,COMBAT,2930.2,-2813.9
2034,16,COMBAT,2930.2,-2813.9
2035,16,COMBAT,2930.2,-2813.9
2036,16,COMBAT,2930.2,-2813.9
2037,16,COMBAT,2930.2,-2813.9
2038,16,COMBAT,2930.2,-2813.9
2039,16,COMBAT,2930.2,-2813.9
2040,16,COMBAT,2930.2,-2813.9
2041,4,COMBAT,2930.2,-2813.9
2042,16,COMBAT,2930.2,-2813.9
2043,16,COMBAT,2930.2,-2813.9
2044,16,COMBAT,2930.2,-2813.9
2045,16,COMBAT,2930.2,-2813.9
2046,16,COMBAT,2930.2,-2813.9
2047,8,COMBAT,2930.2,-2813.9
2048,16,COMBAT,2930.2,-2813.9
2049,16,COMBAT,2930.2,-2813.9
2050,16,COMBAT,2930.2,-2813.9
2051,16,COMBAT,2930.2,-2813.9
2052,16,COMBAT,2930.2,-2813.9
2053,16,COMBAT,2930.2,-2813.9
2054,16,COMBAT,2930.2,-2813.9
2055,16,COMBAT,2930.2,-2813.9
2056,16,COMBAT,2930.2,-2813.9
2057,8,COMBAT,2930.2,-2813.9
2058,8,COMBAT,2930.2,-2813.9
2059,1,COMBAT,2930.2,-2813.9
2060,1,COMBAT,2930.6,-2814.5
2061,1,COMBAT,2931.4,-2815.8
2062,1,COMBAT,2932.5,-2817.7
2063,1,COMBAT,2933.8,-2820.0
2064,1,COMBAT,2935.5,-2822.8
2065,8,COMBAT,2937.4,-2826.0
2066,1,COMBAT,2939.1,-2828.9
2067,1,COMBAT,2941.0,-2832.2
2068,8,COMBAT,2943.1,-2835.9
2069,1,COMBAT,2945.1,-2839.2
2070,1,COMBAT,2947.2,-2842.9
2071,8,COMBAT,2949.4,-2847.0
2072,8,COMBAT,2951.5,-2850.7
2073,1,COMBAT,2953.3,-2854.0
2074,8,COMBAT,2955.3,-2857.8
2075,8,COMBAT,2957.1,-2861.2
2076,8,COMBAT,2958.8,-2864.2
2077,8,COMBAT,2960.3,-2867.0
2078,8,COMBAT,2961.6,-2869.5
2079,8,COMBAT,2962.8,-2871.8
2080,8,COMBAT,2963.9,-2873.9
2081,8,COMBAT,2964.9,-2875.8
2082,8,COMBAT,2965.8,-2877.5
2083,8,COMBAT,2966.7,-2879.0
2084,8,COMBAT,2967.4,-2880.4
2085,8,COMBAT,2968.1,-2881.7
2086,8,COMBAT,2968.7,-2882.9
2087,8,COMBAT,2969.2,-2883.9
2088,8,COMBAT,2969.7,-2884.8
2089,8,COMBAT,2970.2,-2885.7
2090,8,COMBAT,2970.6,-2886.5
2091,8,RECOVER,2971.0,-2887.2
2092,8,RECOVER,2971.3,-2887.8
2093,8,RECOVER,2971.6,-2888.4
2094,8,RECOVER,2971.9,-2888.9
2095,8,RECOVER,2972.2,-2889.4
2096,8,RECOVER,2972.4,-2889.8
2097,1,RECOVER,2972.6,-2890.2
2098,1,RECOVER,2972.2,-2891.1
2099,1,RECOVER,2971.3,-2892.4
2100,8,RECOVER,2969.8,-2894.1
2101,1,RECOVER,2968.5,-2895.6
2102,1,RECOVER,2966.7,-2897.5
2103,1,RECOVER,2964.5,-2899.7
2104,8,RECOVER,2961.9,-2902.2
2105,1,RECOVER,2959.5,-2904.5
2106,1,RECOVER,2956.8,-2907.1
2107,8,RECOVER,2953.7,-2909.8
2108,1,RECOVER,2950.8,-2912.4
2109,8,RECOVER,2947.6,-2915.1
2110,8,RECOVER,2944.8,-2917.6
2111,1,RECOVER,2942.1,-2919.9
2112,8,RECOVER,2939.1,-2922.3
2113,8,RECOVER,2936.4,-2924.6
2114,1,RECOVER,2933.9,-2926.6
2115,8,RECOVER,2930.9,-2928.8
2116,8,RECOVER,2928.3,-2930.8
2117,8,RECOVER,2925.9,-2932.6
2118,8,RECOVER,2923.7,-2934.3
2119,8,RECOVER,2921.7,-2935.8
2120,8,RECOVER,2919.9,-2937.1
2121,8,RECOVER,2918.3,-2938.4
2122,8,RECOVER,2916.8,-2939.5
2123,8,RECOVER,2915.5,-2940.5
2124,8,RECOVER,2914.2,-2941.4
2125,8,RECOVER,2913.1,-2942.2
2126,8,RECOVER,2912.1,-2943.0
2127,8,RECOVER,2911.2,-2943.7
2128,8,RECOVER,2910.4,-2944.3
2129,8,RECOVER,2909.7,-2944.8
2130,8,RECOVER,2909.0,-2945.3
2131,8,RECOVER,2908.4,-2945.8
2132,8,RECOVER,2907.9,-2946.2
2133,8,RECOVER,2907.4,-2946.6
2134,8,RECOVER,2906.9,-2946.9
2135,8,RECOVER,2906.5,-2947.3
2136,8,RECOVER,2906.1,-2947.5
2137,8,RECOVER,2905.8,-2947.8
2138,8,RECOVER,2905.5,-2948.0
2139,8,RECOVER,2905.2,-2948.2
2140,8,RECOVER,2905.0,-2948.4
2141,8,RECOVER,2904.7,-2948.6
2142,8,RECOVER,2904.5,-2948.7
2143,8,SCAN,2904.3,-2948.9
2144,8,SCAN,2904.2,-2949.0
2145,8,SCAN,2904.0,-2949.1
2146,8,SCAN,2903.9,-2949.2
2147,8,SCAN,2903.7,-2949.3
2148,8,SCAN,2903.6,-2949.4
2149,8,SCAN,2903.5,-2949.5
2150,8,SCAN,2903.4,-2949.6
2151,8,SCAN,2903.4,-2949.6
2152,8,SCAN,2903.3,-2949.7
2153,8,SCAN,2903.2,-2949.7
2154,8,SCAN,2903.1,-2949.8
2155,8,SCAN,2903.1,-2949.8
2156,8,SCAN,2903.1,-2949.8
2157,8,SCAN,2903.1,-2949.8
2158,8,SCAN,2903.1,-2949.8
2159,8,SCAN,2903.1,-2949.8
2160,8,SCAN,2903.1,-2949.8
2161,8,SCAN,2903.1,-2949.8
2162,8,SCAN,2903.1,-2949.8
2163,8,SCAN,2903.1,-2949.8
2164,8,SCAN,2903.1,-2949.8
2165,8,SCAN,2903.1,-2949.8
2166,8,SCAN,2903.1,-2949.8
2167,8,SCAN,2903.1,-2949.8
2168,8,SCAN,2903.1,-2949.8
2169,8,SCAN,2903.1,-2949.8
2170,8,SCAN,2903.1,-2949.8
2171,8,SCAN,2903.1,-2949.8
2172,8,SCAN,2903.1,-2949.8
2173,8,SCAN,2903.1,-2949.8
2174,8,SCAN,2903.1,-2949.8
2175,8,SCAN,2903.1,-2949.8
2176,8,SCAN,2903.1,-2949.8
2177,8,SCAN,2903.1,-2949.8
2178,8,SCAN,2903.1,-2949.8
2179,8,SCAN,2903.1,-2949.8
2180,8,SCAN,2903.1,-2949.8
2181,8,SCAN,2903.1,-2949.8
2182,8,SCAN,2903.1,-2949.8
2183,8,SCAN,2903.1,-2949.8
2184,8,SCAN,2903.1,-2949.8
2185,8,SCAN,2903.1,-2949.8
2186,8,SCAN,2903.1,-2949.8
2187,8,SCAN,2903.1,-2949.8
2188,8,SCAN,2903.1,-2949.8
2189,8,SCAN,2903.1,-2949.8
2190,8,SCAN,2903.1,-2949.8
2191,8,SCAN,2903.1,-2949.8
2192,8,SCAN,2903.1,-2949.8
2193,8,SCAN,2903.1,-2949.8
2194,8,SCAN,2903.1,-2949.8
2195,8,SCAN,2903.1,-2949.8
2196,8,SCAN,2903.1,-2949.8
2197,8,SCAN,2903.1,-2949.8
2198,8,SCAN,2903.1,-2949.8
2199,8,SCAN,2903.1,-2949.8
2200,8,SCAN,2903.1,-2949.8
2201,8,SCAN,2903.1,-2949.8
2202,8,SCAN,2903.1,-2949.8
2203,8,SCAN,2903.1,-2949.8
2204,8,SCAN,2903.1,-2949.8
2205,8,SCAN,2903.1,-2949.8
2206,8,SCAN,2903.1,-2949.8
2207,8,SCAN,2903.1,-2949.8
2208,8,SCAN,2903.1,-2949.8
2209,8,SCAN,2903.1,-2949.8
2210,8,SCAN,2903.1,-2949.8
2211,8,SCAN,2903.1,-2949.8
2212,8,SCAN,2903.1,-2949.8
2213,8,SCAN,2903.1,-2949.8
2214,8,SCAN,2903.1,-2949.8
2215,8,SCAN,2903.1,-2949.8
2216,8,SCAN,2903.1,-2949.8
2217,8,SCAN,2903.1,-2949.8
2218,8,SCAN,2903.1,-2949.8
2219,8,SCAN,2903.1,-2949.8
2220,8,SCAN,2903.1,-2949.8
2221,8,SCAN,2903.1,-2949.8
2222,8,SCAN,2903.1,-2949.8
2223,8,SCAN,2903.1,-2949.8
2224,8,SCAN,2903.1,-2949.8
2225,8,SCAN,2903.1,-2949.8
2226,8,SCAN,2903.1,-2949.8
2227,8,SCAN,2903.1,-2949.8
2228,8,SCAN,2903.1,-2949.8
2229,8,SCAN,2903.1,-2949.8
2230,8,SCAN,2903.1,-2949.8
2231,8,SCAN,2903.1,-2949.8
2232,8,SCAN,2903.1,-2949.8
2233,8,SCAN,2903.1,-2949.8
2234,8,SCAN,2903.1,-2949.8
2235,8,SCAN,2903.1,-2949.8
2236,8,SCAN,2903.1,-2949.8
2237,8,SCAN,2903.1,-2949.8
2238,8,SCAN,2903.1,-2949.8
2239,8,SCAN,2903.1,-2949.8
2240,8,SCAN,2903.1,-2949.8
2241,8,SCAN,2903.1,-2949.8
2242,8,SCAN,2903.1,-2949.8
2243,8,SCAN,2903.1,-2949.8
2244,8,SCAN,2903.1,-2949.8
2245,8,SCAN,2903.1,-2949.8
2246,0,TRAVERSE,2903.1,-2949.8
2247,8,RECOVER,2903.1,-2949.8
2248,8,RECOVER,2903.1,-2949.8
2249,1,RECOVER,2903.1,-2949.8
2250,1,RECOVER,2902.8,-2949.1
2251,1,RECOVER,2902.2,-2947.8
2252,1,RECOVER,2901.3,-2945.8
2253,1,RECOVER,2900.2,-2943.3
2254,1,RECOVER,2898.9,-2940.4
2255,8,RECOVER,2897.4,-2937.0
2256,1,RECOVER,2896.0,-2933.9
2257,1,RECOVER,2894.5,-2930.4
2258,1,RECOVER,2892.9,-2928.1
2259,1,RECOVER,2892.0,-2928.0
2260,1,RECOVER,2891.1,-2928.0
2261,1,RECOVER,2889.9,-2928.0
2262,8,RECOVER,2888.7,-2928.0
2263,1,RECOVER,2887.6,-2928.0
2264,1,RECOVER,2886.3,-2928.0
2265,1,RECOVER,2884.9,-2928.0
2266,8,RECOVER,2883.4,-2928.0
2267,1,RECOVER,2882.1,-2928.0
2268,1,RECOVER,2880.7,-2928.0
2269,1,RECOVER,2879.2,-2928.0
2270,8,RECOVER,2877.7,-2928.0
2271,1,RECOVER,2876.3,-2928.0
2272,1,RECOVER,2874.8,-2928.0
2273,1,RECOVER,2873.3,-2928.0
2274,8,RECOVER,2871.8,-2928.0
2275,1,RECOVER,2870.4,-2928.0
2276,1,RECOVER,2869.0,-2928.0
2277,1,RECOVER,2867.5,-2928.0
2278,8,RECOVER,2866.1,-2928.0
2279,1,RECOVER,2864.7,-2928.0
2280,1,RECOVER,2863.4,-2928.0
2281,1,RECOVER,2862.0,-2928.0
2282,8,RECOVER,2860.7,-2928.0
2283,1,RECOVER,2859.4,-2928.0
2284,1,RECOVER,2858.2,-2928.0
2285,1,RECOVER,2856.9,-2928.0
2286,1,RECOVER,2855.7,-2928.0
2287,8,RECOVER,2854.4,-2928.0
2288,1,RECOVER,2853.3,-2928.0
2289,1,RECOVER,2852.2,-2928.0
2290,1,RECOVER,2851.0,-2928.0
2291,1,RECOVER,2849.9,-2928.0
2292,8,RECOVER,2848.8,-2928.0
2293,1,RECOVER,2847.8,-2928.0
2294,1,RECOVER,2846.8,-2928.0
2295,1,RECOVER,2845.8,-2928.0
2296,1,RECOVER,2844.9,-2928.0
2297,1,RECOVER,2843.9,-2928.0
2298,8,RECOVER,2843.0,-2928.0
2299,1,RECOVER,2842.1,-2928.0
2300,1,RECOVER,2841.3,-2928.0
